Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
(ID140372 : ID140448),351,140372,140448,101.051,94.500,662.788,423.439,0,13.776,13.776,None
(ID140448 : ID140524),351,140448,140524,2.631,95.500,656.506,414.546,0,8.033,8.033,None
(ID140524 : ID140598),351,140524,140598,13.360,96.500,652.667,409.113,0,5.323,5.323,None
(ID140598 : ID140734),351,140598,140734,65.931,97.500,650.861,407.937,0,1.644,1.644,None
(ID140734 : ID140667),351,140734,140667,18.387,98.500,651.089,409.900,0,2.348,2.348,None
(ID140667 : ID141482),351,140667,141482,4.603,99.500,650.175,411.117,0,2.382,2.382,None
(ID141482 : ID141074),351,141482,141074,44.619,100.500,650.818,413.610,0,6.065,6.065,None
(ID141074 : ID141274),351,141074,141274,10.323,101.500,652.103,416.515,0,1.467,1.467,None
(ID141274 : ID141414),351,141274,141414,1.792,102.500,652.071,418.447,0,3.066,3.066,None
(ID141414 : ID140944),351,141414,140944,24.556,103.500,654.876,422.568,0,7.045,7.045,None
(ID140944 : ID141553),351,140944,141553,5.279,104.500,657.672,426.635,0,2.959,2.959,None
(ID141553 : ID141217),351,141553,141217,7.463,105.500,658.612,428.471,0,1.244,1.244,None
(ID141217 : ID140907),351,141217,140907,26.062,106.500,661.133,431.991,0,7.430,7.430,None
(ID140907 : ID141013),351,140907,141013,46.746,107.500,662.715,434.406,0,1.660,1.660,None
(ID141013 : ID140806),351,141013,140806,12.303,108.500,661.483,432.968,0,2.131,2.131,None
(ID140806 : ID141144),351,140806,141144,8.485,109.500,660.682,433.375,0,2.378,2.378,None
(ID141144 : ID141349),351,141144,141349,11.240,110.500,661.668,436.213,0,3.924,3.924,None
(ID141349 : ID141695),351,141349,141695,25.726,111.500,661.387,437.351,0,2.869,2.869,None
(ID141695 : ID142535),351,141695,142535,12.381,112.500,660.976,438.099,0,3.132,3.132,None
(ID142535 : ID141619),351,142535,141619,28.144,113.500,660.359,438.214,0,3.848,3.848,None
(ID141619 : ID142678),351,141619,142678,12.617,114.500,657.282,435.187,0,4.850,4.850,None
(ID142678 : ID142184),351,142678,142184,23.643,115.500,652.710,430.444,0,8.352,8.352,None
(ID142184 : ID142469),351,142184,142469,227.509,116.500,652.148,431.230,0,8.823,8.823,None
(ID142469 : ID142607),351,142469,142607,139.319,117.500,659.912,439.287,0,13.762,13.762,None
(ID142607 : ID141975),351,142607,141975,5.565,118.500,667.766,445.876,0,6.742,6.742,None
(ID141975 : ID142119),351,141975,142119,8.382,119.500,672.159,449.851,0,5.115,5.115,None
(ID142119 : ID142262),351,142119,142262,2.133,120.500,676.960,453.501,0,7.018,7.018,None
(ID142262 : ID141905),351,142262,141905,13.156,121.500,681.375,455.981,0,3.135,3.135,None
(ID141905 : ID142333),351,141905,142333,845.632,122.500,672.811,449.560,0,24.469,24.469,None
(ID142333 : ID142401),351,142333,142401,39.969,123.500,655.683,436.747,0,18.333,18.333,None
(ID142401 : ID142047),351,142401,142047,864.961,124.500,655.171,432.788,0,13.713,13.713,None
(ID142047 : ID141764),351,142047,141764,174.732,125.500,669.090,431.567,0,15.816,15.816,None
(ID141764 : ID141832),351,141764,141832,124.231,126.500,684.287,431.144,0,16.620,16.620,None
(ID141832 : ID142746),351,141832,142746,18.411,127.500,696.789,433.983,0,9.234,9.234,None
(ID142746 : ID142812),351,142746,142812,124.714,128.500,701.564,433.363,0,1.739,1.739,None
(ID142812 : ID142876),351,142812,142876,19.521,129.500,702.154,433.108,0,1.468,1.468,None
(ID142876 : ID143376),351,142876,143376,6.622,130.500,702.491,434.143,0,0.890,0.890,None
(ID143376 : ID143085),351,143376,143085,9.686,131.500,701.266,434.754,0,2.300,2.300,None
(ID143085 : ID142947),351,143085,142947,10.220,132.500,698.115,434.669,0,4.061,4.061,None
(ID142947 : ID143444),351,142947,143444,340.214,133.500,703.900,435.051,0,15.651,15.651,None
(ID143444 : ID143306),351,143444,143306,54.858,134.500,711.991,434.890,0,1.707,1.707,None
(ID143306 : ID143723),351,143306,143723,0.814,135.500,714.154,434.219,0,3.750,3.750,None
(ID143723 : ID143235),351,143723,143235,103.763,136.500,712.807,434.768,0,6.488,6.488,None
(ID143235 : ID143161),351,143235,143161,10.322,137.500,710.153,435.399,0,1.204,1.204,None
(ID140106 : ID139820),352,140106,139820,29.321,88.500,263.109,29.206,0,5.415,5.415,None
(ID139820 : ID139897),352,139820,139897,54.284,89.500,262.822,30.953,0,2.022,2.022,None
(ID139897 : ID140257),352,139897,140257,747.874,90.500,251.785,41.460,0,32.473,32.473,None
(ID140257 : ID140180),352,140257,140180,349.311,91.500,239.883,51.452,0,2.697,2.697,None
(ID140180 : ID140035),352,140180,140035,50.837,92.500,239.347,50.152,0,0.561,0.561,None
(ID140126 : ID139840),353,140126,139840,110.364,88.500,304.122,255.616,0,10.505,10.505,None
(ID139840 : ID139915),353,139840,139915,491.266,89.500,303.535,255.544,0,11.661,11.661,None
(ID139915 : ID140273),353,139915,140273,150.541,90.500,297.778,257.354,0,2.670,2.670,None
(ID140273 : ID140195),353,140273,140195,60.993,91.500,296.799,260.289,0,3.811,3.811,None
(ID140195 : ID140054),353,140195,140054,112.534,92.500,294.317,267.923,0,12.409,12.409,None
(ID140054 : ID140346),353,140054,140346,413.889,93.500,290.330,267.872,0,13.185,13.185,None
(ID140346 : ID140568),353,140346,140568,805.921,95.500,269.866,249.518,0,14.481,43.444,None
(ID140568 : ID140708),353,140568,140708,441.016,97.500,255.692,236.687,0,7.586,7.586,None
(ID140708 : ID140641),353,140708,140641,12.410,98.500,260.579,235.294,0,2.814,2.814,None
(ID140641 : ID141457),353,140641,141457,3.169,99.500,262.495,234.094,0,1.727,1.727,None
(ID141457 : ID141051),353,141457,141051,10.504,100.500,262.655,233.759,0,1.242,1.242,None
(ID141051 : ID141251),353,141051,141251,11.609,101.500,261.579,235.163,0,2.889,2.889,None
(ID141251 : ID141393),353,141251,141393,17.169,102.500,262.315,235.771,0,2.829,2.829,None
(ID141393 : ID140894),353,141393,140894,15.496,103.500,263.064,233.198,0,3.726,3.726,None
(ID140894 : ID141528),353,140894,141528,2.071,104.500,263.344,230.407,0,2.437,2.437,None
(ID141528 : ID141190),353,141528,141190,24.685,105.500,263.759,230.734,0,2.688,2.688,None
(ID141190 : ID140848),353,141190,140848,51.146,106.500,261.587,235.375,0,7.638,7.638,None
(ID140848 : ID140985),353,140848,140985,30.057,107.500,261.066,239.497,0,3.118,3.118,None
(ID140985 : ID140776),353,140985,140776,5.115,108.500,263.378,242.580,0,4.980,4.980,None
(ID140776 : ID141113),353,140776,141113,105.091,109.500,262.406,242.379,0,6.323,6.323,None
(ID141113 : ID141316),353,141113,141316,10.124,110.500,258.174,239.791,0,4.587,4.587,None
(ID141316 : ID141667),353,141316,141667,3.776,111.500,255.031,239.765,0,1.707,1.707,None
(ID141667 : ID142511),353,141667,142511,10.580,112.500,254.008,240.923,0,2.212,2.212,None
(ID142511 : ID141593),353,142511,141593,18.977,113.500,255.043,243.788,0,4.288,4.288,None
(ID141593 : ID142651),353,141593,142651,35.608,114.500,255.288,244.217,0,3.304,3.304,None
(ID142651 : ID142160),353,142651,142160,8.564,115.500,254.356,241.265,0,3.218,3.218,None
(ID142160 : ID142444),353,142160,142444,1.552,116.500,253.892,238.081,0,3.302,3.302,None
(ID142444 : ID142578),353,142444,142578,16.211,117.500,254.543,236.482,0,2.290,2.290,None
(ID142578 : ID141943),353,142578,141943,59.370,118.500,254.332,239.217,0,6.145,6.145,None
(ID141943 : ID142090),353,141943,142090,8.495,119.500,251.311,242.402,0,3.438,3.438,None
(ID142090 : ID142232),353,142090,142232,22.832,120.500,246.931,241.861,0,5.765,5.765,None
(ID142232 : ID141875),353,142232,141875,28.069,121.500,244.375,239.315,0,3.171,3.171,None
(ID141875 : ID142302),353,141875,142302,30.182,122.500,243.638,233.968,0,7.748,7.748,None
(ID142302 : ID142374),353,142302,142374,54.039,123.500,241.442,231.225,0,3.309,3.309,None
(ID142374 : ID142019),353,142374,142019,35.354,124.500,240.435,229.020,0,6.486,6.486,None
(ID142019 : ID141735),353,142019,141735,1.819,125.500,241.085,223.785,0,4.074,4.074,None
(ID141735 : ID141803),353,141735,141803,45.903,126.500,238.480,221.152,0,6.061,6.061,None
(ID141803 : ID142718),353,141803,142718,27.473,127.500,233.801,216.659,0,8.458,8.458,None
(ID142718 : ID142784),353,142718,142784,27.026,128.500,232.928,210.322,0,5.220,5.220,None
(ID142784 : ID142850),353,142784,142850,440.241,129.500,236.231,215.350,0,15.784,15.784,None
(ID142850 : ID143347),353,142850,143347,1.493,130.500,239.523,226.333,0,7.164,7.164,None
(ID143347 : ID143058),353,143347,143058,46.962,131.500,241.718,229.965,0,2.743,2.743,None
(ID143058 : ID142919),353,143058,142919,51.613,132.500,245.278,228.271,0,5.733,5.733,None
(ID139856 : ID139930),354,139856,139930,164.951,89.500,91.700,335.950,0,12.843,12.843,None
(ID139930 : ID140284),354,139930,140284,629.335,90.500,94.820,334.885,0,13.094,13.094,None
(ID140284 : ID140211),354,140284,140211,325.789,91.500,89.589,331.674,0,12.016,12.016,None
(ID140211 : ID140065),354,140211,140065,1.335,92.500,83.588,339.316,0,8.849,8.849,None
(ID140065 : ID140362),354,140065,140362,80.037,93.500,85.953,348.782,0,12.317,12.317,None
(ID140362 : ID140441),354,140362,140441,4.652,94.500,90.622,359.743,0,11.897,11.897,None
(ID140441 : ID140522),354,140441,140522,403.401,95.500,85.386,376.974,0,26.332,26.332,None
(ID139851 : ID139924),355,139851,139924,0.331,89.500,472.797,317.649,0,0.575,0.575,None
(ID139924 : ID140201),355,139924,140201,736.666,91.000,463.848,306.330,0,14.143,28.286,None
(ID140201 : ID140057),355,140201,140057,54.091,92.500,453.613,295.187,0,2.975,2.975,None
(ID140057 : ID140351),355,140057,140351,29.996,93.500,451.944,295.295,0,0.459,0.459,None
(ID140351 : ID140427),355,140351,140427,50.044,94.500,453.534,297.032,0,4.772,4.772,None
(ID140427 : ID140505),355,140427,140505,28.192,95.500,455.288,296.756,0,3.746,3.746,None
(ID140505 : ID140578),355,140505,140578,106.738,96.500,459.361,297.690,0,9.925,9.925,None
(ID140578 : ID140719),355,140578,140719,21.309,97.500,464.839,299.689,0,3.208,3.208,None
(ID140719 : ID140650),355,140719,140650,1.389,98.500,468.112,298.441,0,3.877,3.877,None
(ID139816 : ID139892),356,139816,139892,36.000,89.500,224.000,0.000,0,6.000,6.000,None
(ID139892 : ID140249),356,139892,140249,25.000,90.500,220.500,0.000,0,1.000,1.000,None
(ID140249 : ID140173),356,140249,140173,28.028,91.500,219.500,0.000,0,1.000,1.000,None
(ID140173 : ID140030),356,140173,140030,539.496,92.500,217.866,11.593,0,23.296,23.296,None
(ID140030 : ID140328),356,140030,140328,36.570,93.500,217.038,32.099,0,17.839,17.839,None
(ID140328 : ID140404),356,140328,140404,292.743,94.500,216.541,40.561,0,1.843,1.843,None
(ID140404 : ID140479),356,140404,140479,83.299,95.500,216.470,39.019,0,2.627,2.627,None
(ID140479 : ID140552),356,140479,140552,13.524,96.500,215.908,37.391,0,2.801,2.801,None
(ID140552 : ID140694),356,140552,140694,0.914,97.500,214.335,37.019,0,0.649,0.649,None
(ID140694 : ID140627),356,140694,140627,10.925,98.500,213.989,38.794,0,3.223,3.223,None
(ID140627 : ID141443),356,140627,141443,17.587,99.500,213.456,39.249,0,2.492,2.492,None
(ID141443 : ID141037),356,141443,141037,18.313,100.500,214.264,39.254,0,3.447,3.447,None
(ID141037 : ID141238),356,141037,141238,34.395,101.500,213.226,40.385,0,4.624,4.624,None
(ID141238 : ID141378),356,141238,141378,14.920,102.500,211.796,40.394,0,1.766,1.766,None
(ID141378 : ID140861),356,141378,140861,0.682,103.500,212.354,40.281,0,0.716,0.716,None
(ID140861 : ID141515),356,140861,141515,21.973,104.500,214.083,40.896,0,4.384,4.384,None
(ID141515 : ID141176),356,141515,141176,11.134,105.500,215.842,41.164,0,1.159,1.159,None
(ID141176 : ID140833),356,141176,140833,21.454,106.500,214.859,38.507,0,4.530,4.530,None
(ID140833 : ID140969),356,140833,140969,3.488,107.500,213.337,34.313,0,4.400,4.400,None
(ID140969 : ID140759),356,140969,140759,5.556,108.500,211.635,31.666,0,2.125,2.125,None
(ID140759 : ID141101),356,140759,141101,59.372,109.500,208.325,33.408,0,6.779,6.779,None
(ID141101 : ID141302),356,141101,141302,11.059,110.500,202.927,37.768,0,7.148,7.148,None
(ID141302 : ID141652),356,141302,141652,58.426,111.500,199.333,44.733,0,9.996,9.996,None
(ID141652 : ID142497),356,141652,142497,86.403,112.500,195.983,57.703,0,16.921,16.921,None
(ID142497 : ID141581),356,142497,141581,67.843,113.500,189.692,68.028,0,8.517,8.517,None
(ID141581 : ID142639),356,141581,142639,237.167,114.500,190.381,71.808,0,9.025,9.025,None
(ID142639 : ID142148),356,142639,142148,17.788,115.500,197.206,77.321,0,9.568,9.568,None
(ID142148 : ID142433),356,142148,142433,410.998,116.500,207.013,75.954,0,18.089,18.089,None
(ID142433 : ID142568),356,142433,142568,174.985,117.500,212.844,67.634,0,6.477,6.477,None
(ID142568 : ID141931),356,142568,141931,82.210,118.500,211.288,66.406,0,3.379,3.379,None
(ID141931 : ID142075),356,141931,142075,356.988,119.500,204.222,61.984,0,18.470,18.470,None
(ID142075 : ID142215),356,142075,142215,111.327,120.500,192.910,47.172,0,19.494,19.494,None
(ID142215 : ID141859),356,142215,141859,37.467,121.500,185.090,34.820,0,10.021,10.021,None
(ID141859 : ID142287),356,141859,142287,107.087,122.500,173.579,29.089,0,16.680,16.680,None
(ID142287 : ID142359),356,142287,142359,78.269,123.500,161.619,19.975,0,16.068,16.068,None
(ID142359 : ID142004),356,142359,142004,175.520,124.500,155.958,13.382,0,3.661,3.661,None
(ID142004 : ID141722),356,142004,141722,107.537,125.500,153.090,6.910,0,13.992,13.992,None
(ID141722 : ID141791),356,141722,141791,99.985,126.500,148.500,0.000,0,7.000,7.000,None
(ID141791 : ID142706),356,141791,142706,30.678,127.500,144.000,0.000,0,2.000,2.000,None
(ID142706 : ID142771),356,142706,142771,15.495,128.500,143.000,0.000,0,0.000,0.000,None
(ID142771 : ID142837),356,142771,142837,2.503,129.500,143.000,0.000,0,0.000,0.000,None
(ID142837 : ID143334),356,142837,143334,2.155,130.500,142.000,0.000,0,2.000,2.000,None
(ID143334 : ID143045),356,143334,143045,1.816,131.500,141.000,0.000,0,0.000,0.000,None
(ID143045 : ID142905),356,143045,142905,0.372,132.500,141.000,0.000,0,0.000,0.000,None
(ID142905 : ID143403),356,142905,143403,0.054,133.500,141.000,0.000,0,0.000,0.000,None
(ID143403 : ID143261),356,143403,143261,4.353,134.500,142.000,0.000,0,2.000,2.000,None
(ID143261 : ID143681),356,143261,143681,1.230,135.500,143.000,0.000,0,0.000,0.000,None
(ID143681 : ID143189),356,143681,143189,12.405,136.500,141.500,0.000,0,3.000,3.000,None
(ID143189 : ID143116),356,143189,143116,0.262,137.500,139.500,0.000,0,1.000,1.000,None
(ID143116 : ID143610),356,143116,143610,0.088,138.500,138.500,0.000,0,1.000,1.000,None
(ID143610 : ID143749),356,143610,143749,3.548,139.500,136.500,0.000,0,3.000,3.000,None
(ID143749 : ID143475),356,143749,143475,0.034,140.500,134.000,0.000,0,2.000,2.000,None
(ID143475 : ID143542),356,143475,143542,8.291,141.500,130.500,0.000,0,5.000,5.000,None
(ID143542 : ID142972),356,143542,142972,22.653,142.500,128.500,0.000,0,1.000,1.000,None
(ID142972 : ID143885),356,142972,143885,3.583,143.500,127.500,0.000,0,3.000,3.000,None
(ID143885 : ID143818),356,143885,143818,9.503,144.500,126.500,0.000,0,1.000,1.000,None
(ID143818 : ID143954),356,143818,143954,6.942,145.500,125.500,0.000,0,3.000,3.000,None
(ID139954 : ID140313),357,139954,140313,323.066,90.500,918.846,645.384,0,17.974,17.974,None
(ID140313 : ID140238),357,140313,140238,79.382,91.500,900.452,633.232,0,26.242,26.242,None
(ID140238 : ID140092),357,140238,140092,161.127,92.500,879.791,615.426,0,28.415,28.415,None
(ID140092 : ID140385),357,140092,140385,57.597,93.500,862.640,595.457,0,24.477,24.477,None
(ID140385 : ID140460),357,140385,140460,184.506,94.500,841.815,573.263,0,36.836,36.836,None
(ID140460 : ID140535),357,140460,140535,799.039,95.500,828.034,558.813,0,4.637,4.637,None
(ID140535 : ID140610),357,140535,140610,82.140,96.500,827.021,552.887,0,7.539,7.539,None
(ID140610 : ID140743),357,140610,140743,130.929,97.500,824.010,539.126,0,20.666,20.666,None
(ID140743 : ID140674),357,140743,140674,33.680,98.500,821.109,524.002,0,10.132,10.132,None
(ID140674 : ID141490),357,140674,141490,0.462,99.500,818.352,512.808,0,12.945,12.945,None
(ID141490 : ID141080),357,141490,141080,144.476,100.500,820.968,500.708,0,14.676,14.676,None
(ID141080 : ID141280),357,141080,141280,3.146,101.500,827.425,489.676,0,11.105,11.105,None
(ID141280 : ID141421),357,141280,141421,197.169,102.500,836.920,483.559,0,14.988,14.988,None
(ID141421 : ID140952),357,141421,140952,64.551,103.500,853.302,480.978,0,18.190,18.190,None
(ID140952 : ID141557),357,140952,141557,168.007,104.500,875.566,474.570,0,28.298,28.298,None
(ID141557 : ID141220),357,141557,141220,453.071,105.500,889.431,468.790,0,2.269,2.269,None
(ID141220 : ID140915),357,141220,140915,298.079,106.500,890.993,473.226,0,11.041,11.041,None
(ID140915 : ID140811),357,140915,140811,420.387,108.000,893.001,473.827,0,4.929,9.858,None
(ID139893 : ID140250),358,139893,140250,361.000,90.500,267.500,0.000,0,19.000,19.000,None
(ID139932 : ID140287),359,139932,140287,174.652,90.500,1126.522,346.158,0,13.216,13.216,None
(ID140287 : ID140207),359,140287,140207,23.768,91.500,1124.143,331.347,0,16.948,16.948,None
(ID140207 : ID140062),359,140207,140062,17.416,92.500,1120.378,318.283,0,11.218,11.218,None
(ID140062 : ID140429),359,140062,140429,183.401,94.000,1113.939,309.029,0,5.664,11.329,None
(ID140429 : ID140507),359,140429,140507,79.718,95.500,1112.140,304.744,0,2.977,2.977,None
(ID140507 : ID140582),359,140507,140582,10.289,96.500,1113.947,305.798,0,1.567,1.567,None
(ID140582 : ID140651),359,140582,140651,7.602,98.000,1113.649,306.327,0,0.682,1.363,None
(ID139949 : ID140309),360,139949,140309,3.835,90.500,1201.524,539.784,0,1.958,1.958,None
(ID140309 : ID140233),360,140309,140233,4.034,91.500,1203.491,538.224,0,3.285,3.285,None
(ID140233 : ID140087),360,140233,140087,14.694,92.500,1206.838,535.389,0,5.656,5.656,None
(ID140087 : ID140382),360,140087,140382,21.436,93.500,1211.321,533.622,0,5.282,5.282,None
(ID140382 : ID140459),360,140382,140459,34.629,94.500,1218.469,534.990,0,9.285,9.285,None
(ID140459 : ID140534),360,140459,140534,51.407,95.500,1223.000,535.500,0,1.000,1.000,None
(ID140534 : ID140609),360,140534,140609,19.499,96.500,1223.000,536.500,0,3.000,3.000,None
(ID140609 : ID140745),360,140609,140745,3.325,97.500,1223.000,539.500,0,3.000,3.000,None
(ID140745 : ID140677),360,140745,140677,12.237,98.500,1223.000,540.500,0,1.000,1.000,None
(ID140677 : ID141494),360,140677,141494,2.340,99.500,1223.000,539.500,0,1.000,1.000,None
(ID141494 : ID141084),360,141494,141084,2.490,100.500,1223.000,538.000,0,2.000,2.000,None
(ID141084 : ID141285),360,141084,141285,0.415,101.500,1223.000,536.000,0,2.000,2.000,None
